Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
3358,-22.315098,-59.302608,109.162003,-0.000976563,0.02832031,1.000977,15.99951,15.99951,15.10449
3360,-23.732536,-33.63546,51.679081,-0.01318359,0.01269531,0.9892578,15.99951,15.99951,15.12012
3362,-69.914253,17.468987,71.868019,-0.008789063,0.000976563,0.9931641,15.99951,15.99951,15.12012
3364,-16.894348,43.959782,99.144157,-0.01318359,0.03613281,0.9931641,15.99951,15.99951,15.12012
3366,-19.11628,16.453793,88.934761,-0.01318359,0.008789063,0.9697266,15.99951,15.99951,15.12012
3368,12.967657,35.397682,121.210243,-0.02880859,0.000976563,1.000977,15.99951,15.99951,15.12012
3370,-41.814468,-42.848816,73.07476,-0.000976563,0.03613281,1.013184,15.99951,15.99951,15.12012
3372,-43.461765,-46.756351,57.406303,-0.000976563,0.03613281,0.9697266,15.99951,15.99951,15.12012
3374,-26.165169,-12.009928,21.03174,0.006347656,0.02441406,1.040527,15.99951,15.99951,15.1123
3376,-8.88773,-0.306473,107.744568,0.006347656,-0.002441406,0.9970703,15.99951,15.99951,15.1123
3378,-0.881111,21.242439,110.675217,-0.02880859,0.01269531,1.000977,15.99951,15.99951,15.1123
3380,17.73715,1.455749,109.52594,-0.008789063,0.01660156,0.9970703,15.99951,15.99951,15.10449
3382,-6.819034,26.854734,132.837082,-0.01708984,0.02441406,1.020996,15.99951,15.99951,15.10449
3384,-21.414831,1.264203,71.925484,0.02197266,0.01660156,1.020996,15.99951,15.99951,15.10449
3386,-1.589831,-35.072052,39.343529,-0.08789063,0.004882813,1.01709,15.99951,15.99951,15.10449
3389,-11.339517,-16.338865,34.13348,-0.02490234,-0.002441406,0.9970703,15.99951,15.99951,15.12256
3391,-32.409565,-32.96505,63.689011,-0.04052734,0.000976563,1.004883,15.99951,15.99951,15.12256
3393,5.018503,3.811763,109.468483,-0.02490234,0.01660156,1.028809,15.99951,15.99951,15.12256
3395,4.099082,-0.670411,132.051743,-0.01708984,0.02832031,1.020996,15.99951,15.99951,15.11768
3397,12.986812,28.923429,150.267761,-0.008789063,0.02050781,0.9853516,15.99951,15.99951,15.11768
3399,-31.375217,-21.070049,87.919563,-0.000976563,0.02441406,0.9970703,15.99951,15.99951,15.11768
3401,-15.515218,-25.303213,71.40831,-0.01708984,0.03613281,1.000977,15.99951,15.99951,15.11475
3403,-78.035797,-3.543599,17.852077,-0.02099609,0.01269531,0.9892578,15.99951,15.99951,15.11475
3405,-4.233164,20.227247,73.208839,-0.01318359,0.008789063,0.9931641,15.99951,15.99951,15.11475
3407,35.512608,-31.720001,77.633553,-0.008789063,0.01269531,1.01709,15.99951,15.99951,15.11475
3409,26.184324,1.743068,107.476402,-0.008789063,0.01660156,0.9814453,15.99951,15.99951,15.1123
3411,20.725266,-24.613647,109.104546,0.002441406,0.01660156,0.9458008,15.99951,15.99951,15.1123
3413,-3.945845,-26.548262,112.571526,-0.01318359,0.000976563,0.9970703,15.99951,15.99951,15.1123
3415,-20.572029,-14.423406,46.334953,-0.000976563,0.01269531,1.008789,15.99951,15.99951,15.11475
3417,-29.766232,-47.101135,80.755753,0.02197266,-0.01025391,0.9892578,15.99951,15.99951,15.11475
3419,-6.550869,-4.980193,47.311836,-0.008789063,0.01660156,0.9892578,15.99951,15.99951,15.11475
3422,-34.076015,39.554226,85.889183,0.03369141,-0.006347656,1.004883,15.99951,15.99951,15.11475
3424,-3.658527,33.252369,83.954567,-0.008789063,0.02050781,0.9970703,15.99951,15.99951,15.12012
3426,11.396981,24.460411,33.060822,-0.02490234,0.01660156,0.9814453,15.99951,15.99951,15.12012
3428,27.007971,17.679686,92.363434,-0.01708984,0.02050781,1.013184,15.99951,15.99951,15.12012
3430,20.53372,-6.79988,64.531815,-0.01708984,0.000976563,1.008789,15.99951,15.99951,15.10693
3432,31.317755,-17.871233,55.165218,0.002441406,0.000976563,1.004883,15.99951,15.99951,15.10693
3434,34.516571,-20.955122,26.87389,-0.000976563,0.02832031,1.020996,15.99951,15.99951,15.10693
3436,-59.475002,9.59645,39.151981,-0.02099609,0.004882813,1.000977,15.99951,15.99951,15.11475
3438,-1.187585,29.306522,95.600555,-0.000976563,0.01269531,1.000977,15.99951,15.99951,15.11475
3440,29.67046,-0.134082,40.39703,-0.008789063,0.000976563,1.024902,15.99951,15.99951,15.11475
3442,8.293938,-16.204782,84.088646,-0.03271484,-0.002441406,1.024902,15.99951,15.99951,15.11475
3444,48.767586,-13.484831,79.453239,-0.008789063,-0.002441406,1.020996,15.99951,15.99951,15.12256
3446,27.601763,-23.770845,86.387199,-0.02099609,-0.006347656,0.9931641,15.99951,15.99951,15.12256
3448,-7.776763,-31.490145,31.26029,-0.01708984,0.01660156,0.9970703,15.99951,15.99951,15.12256
3450,-1.37913,-18.94389,53.441303,-0.004882813,0.008789063,0.9970703,15.99951,15.99951,15.11475
3452,43.002052,31.432682,78.725365,0.01806641,-0.01025391,0.9892578,15.99951,15.99951,15.11475
3455,-17.98616,8.121546,93.416931,-0.000976563,0.008789063,0.9892578,15.99951,15.99951,15.11475
3457,-19.978237,-0.057464,100.714828,-0.004882813,0.01269531,0.9892578,15.99951,15.99951,15.11475
3459,34.076015,33.003357,115.023308,-0.004882813,-0.002441406,1.01709,15.99951,15.99951,15.12012
3461,11.569372,20.074011,74.453888,-0.04052734,0.01660156,1.000977,15.99951,15.99951,15.12012
3463,-7.508599,-5.324976,42.101788,-0.02099609,0.02441406,0.9853516,15.99951,15.99951,15.12012
3465,-8.42802,4.846111,55.950558,-0.01318359,-0.01806641,1.008789,15.99951,15.99951,15.11475
3467,-15.860001,12.373865,60.279495,0.01025391,0.05224609,0.9853516,15.99951,15.99951,15.11475
3469,27.333599,3.601063,72.959831,-0.004882813,0.02050781,1.004883,15.99951,15.99951,15.11475
3471,12.469638,17.73715,91.84626,-0.004882813,0.01269531,0.9970703,15.99951,15.99951,15.10693
3473,27.927391,19.461063,126.381981,-0.02490234,0.02050781,0.9697266,15.99951,15.99951,15.10693
3475,-16.875193,12.929348,69.224686,-0.004882813,0.02832031,0.9970703,15.99951,15.99951,15.10693
3477,-33.597149,1.091812,7.47029,-0.02490234,0.004882813,0.9853516,15.99951,15.99951,15.10693
3479,-35.723309,-0.804493,117.8965,-0.01318359,-0.01025391,1.000977,15.99951,15.99951,15.11475
3481,52.636814,-3.792609,119.199013,0.01025391,0.008789063,1.020996,15.99951,15.99951,15.11475
3483,26.586571,-22.142706,77.729324,0.01025391,0.02441406,1.008789,15.99951,15.99951,15.11475
3486,20.648647,-4.731184,79.472389,0.002441406,0.02441406,1.01709,15.99951,15.99951,15.11475
3489,29.517223,-11.588527,101.557632,-0.02099609,0.01269531,1.020996,15.99951,15.99951,15.11475
3491,3.965,-5.056812,36.853432,-0.02880859,0.01660156,0.9970703,15.99951,15.99951,15.11475
3493,-11.64599,-13.925386,33.961086,-0.01708984,0.008789063,1.01709,15.99951,15.99951,15.1123
3495,-16.013237,21.089203,94.163963,-0.02880859,0.000976563,0.9892578,15.99951,15.99951,15.1123
3497,-17.181667,-15.170435,81.426163,0.01416016,0.01660156,1.004883,15.99951,15.99951,15.1123
3499,0.478865,-25.513914,103.58802,0.002441406,0.01660156,1.036621,15.99951,15.99951,15.1123
3501,17.583914,-26.107706,95.887878,0.006347656,0.008789063,0.9931641,15.99951,15.99951,15.12012
3503,48.212101,4.328937,71.906326,-0.008789063,0.02050781,1.004883,15.99951,15.99951,15.12012
3505,13.369904,-0.440556,8.753648,0.01416016,0.02441406,0.9697266,15.99951,15.99951,15.12012
3507,-44.151329,-26.509953,3.390362,-0.02099609,0.03613281,1.020996,15.99951,15.99951,15.11475
3509,-4.060773,-13.408213,99.048386,-0.01708984,0.01660156,1.000977,15.99951,15.99951,15.11475
3511,11.760918,-35.4743,113.720802,-0.000976563,0.02441406,0.9970703,15.99951,15.99951,15.11475
3513,5.018503,-20.054855,101.212852,-0.01708984,-0.01025391,0.9892578,15.99951,15.99951,15.11475
3515,25.782078,10.400942,152.259827,-0.008789063,0.008789063,0.9892578,15.99951,15.99951,15.09912
3517,0.996039,-2.758261,59.0536,-0.000976563,0.03222656,1.01709,15.99951,15.99951,15.09912
3519,11.914155,-15.668454,45.760315,0.002441406,-0.01025391,0.9775391,15.99951,15.99951,15.09912
3522,4.558792,-12.680338,59.149372,-0.01318359,-0.01806641,1.004883,15.99951,15.99951,15.11768
3524,-3.888382,-5.669758,75.277534,-0.008789063,0.02832031,0.9931641,15.99951,15.99951,15.11768
3526,26.682343,12.642029,66.274879,-0.000976563,0.02832031,0.9931641,15.99951,15.99951,15.11768
3528,39.477608,10.803188,83.724709,-0.02490234,0.04443359,0.9970703,15.99951,15.99951,15.10938
3530,2.33686,15.457754,111.154083,-0.004882813,0.004882813,1.000977,15.99951,15.99951,15.10938
3532,1.015193,2.777416,70.373962,-0.04052734,-0.002441406,1.024902,15.99951,15.99951,15.10938
3534,-28.942585,-21.433987,49.323067,-0.01318359,-0.01025391,0.9775391,15.99951,15.99951,15.10938
3536,-60.643433,10.841497,85.352852,-0.02490234,0.02441406,0.9892578,15.99951,15.99951,15.10938
3538,-11.875846,11.492754,64.14872,-0.000976563,0.02050781,0.9814453,15.99951,15.99951,15.10938
3540,8.504638,-11.703454,79.587318,0.01416016,-0.006347656,0.9892578,15.99951,15.99951,15.10938
3542,34.918816,0,127.761116,-0.01318359,-0.01806641,1.000977,15.99951,15.99951,15.11475
3544,45.683697,-12.527102,121.440102,0.002441406,0.02050781,0.9970703,15.99951,15.99951,15.11475
3546,-1.608986,7.125507,37.313141,-0.000976563,-0.04541016,1.024902,15.99951,15.99951,15.11475
3548,-36.451183,-17.373213,26.739807,-0.03271484,0.01660156,0.9853516,15.99951,15.99951,15.11475
3550,-30.455797,7.125507,57.367996,-0.000976563,-0.002441406,1.020996,15.99951,15.99951,15.11475
3552,-23.196209,34.842197,102.955917,0.006347656,-0.002441406,0.9814453,15.99951,15.99951,15.11475
3555,-14.078624,12.929348,122.302055,-0.04052734,0.008789063,1.004883,15.99951,15.99951,15.11475
3557,27.467682,27.812464,129.734039,-0.000976563,0.000976563,0.9775391,15.99951,15.99951,15.1123
3559,-26.701498,35.435989,45.262295,-0.02099609,0.004882813,1.028809,15.99951,15.99951,15.1123
3561,-24.49872,9.328285,21.568068,0.01416016,0.01269531,0.9892578,15.99951,15.99951,15.1123
3563,-55.452538,29.67046,69.128914,0.03369141,0.02441406,0.9892578,15.99951,15.99951,15.12549
3565,-25.590532,-2.011232,96.136887,0.002441406,0.000976563,1.01709,15.99951,15.99951,15.12549
3567,-8.332247,-1.704759,118.605217,-0.01318359,0.04443359,1.013184,15.99951,15.99951,15.12549
3569,14.365942,2.566715,123.413017,0.006347656,0.01660156,0.9931641,15.99951,15.99951,15.12549
3571,57.751087,-9.328285,81.847565,-0.004882813,0.04052734,0.9697266,15.99951,15.99951,15.11768
3573,-6.723261,-20.265556,1.857995,0.006347656,-0.006347656,1.008789,15.99951,15.99951,15.11768
3575,-24.268866,-2.08785,14.595798,0.02197266,0.01269531,0.9814453,15.99951,15.99951,15.11768
3577,-22.085241,32.696884,86.119034,0.006347656,0.01660156,1.024902,15.99951,15.99951,15.10449
3579,-13.810459,5.497367,104.315895,-0.03271484,0.004882813,1.020996,15.99951,15.99951,15.10449
3581,-26.720652,-21.20413,67.041061,0.006347656,0.01269531,1.024902,15.99951,15.99951,15.10449
3583,70.661278,58.153336,156.914398,-0.01318359,-0.002441406,1.013184,15.99951,15.99951,15.10449
3585,-10.190242,26.912199,85.60186,-0.01318359,0.01269531,1.013184,15.99951,15.99951,15.10449
3588,-35.953163,9.232512,-11.147971,-0.000976563,-0.006347656,1.000977,15.99951,15.99951,15.10449
3590,-90.313889,8.370556,65.297997,-0.01708984,0.03222656,1.013184,15.99951,15.99951,15.10449
3592,-48.441956,31.049589,99.718796,0.002441406,-0.006347656,0.9970703,15.99951,15.99951,15.11768
3594,-16.702803,-38.44326,130.193741,-0.004882813,0.02441406,1.004883,15.99951,15.99951,15.11768
3596,-3.275435,-20.552876,112.64814,0.01025391,0.03613281,1.004883,15.99951,15.99951,15.11768
3598,60.930748,13.580604,88.360123,0.01025391,0.008789063,0.9970703,15.99951,15.99951,15.10449
3600,4.041618,-9.270822,15.036353,-0.008789063,-0.01025391,1.004883,15.99951,15.99951,15.10449
3602,-21.836231,-32.447876,17.411522,0.01025391,0.03613281,0.9853516,15.99951,15.99951,15.10449
3604,18.196859,32.256329,89.413628,-0.01318359,0.03222656,1.028809,15.99951,15.99951,15.10449
3606,6.953116,22.295942,88.589973,-0.000976563,0.01660156,1.013184,15.99951,15.99951,15.11768
3608,35.76162,-0.70872,141.552414,0.01416016,-0.002441406,0.9970703,15.99951,15.99951,15.11768
3610,-20.78273,-22.602415,105.867416,-0.01318359,0.01660156,1.013184,15.99951,15.99951,15.11768
3612,10.554179,-4.865266,114.908386,0.01025391,-0.006347656,1.01709,15.99951,15.99951,15.11768
3614,3.658527,-11.818382,-3.04558,-0.02490234,0.03613281,1.024902,15.99951,15.99951,15.11768
3616,-44.611038,17.947851,39.554226,-0.02880859,-0.006347656,1.036621,15.99951,15.99951,15.11768
3620,-25.782078,32.96505,109.353554,0.002441406,-0.002441406,1.013184,15.99951,15.99951,15.10693
3623,3.696836,-13.465676,71.446617,-0.01318359,0.01269531,1.000977,15.99951,15.99951,15.10693
3625,3.064734,-6.914807,118.12635,-0.01708984,0.03613281,0.9931641,15.99951,15.99951,15.10693
3627,66.064178,47.886475,156.914398,0.01806641,-0.01416016,1.000977,15.99951,15.99951,15.10693
3629,-15.170435,38.366642,60.068794,-0.03271484,0.01269531,1.020996,15.99951,15.99951,15.12012
3631,-38.09848,-4.137392,19.307827,0.002441406,0.03222656,1.028809,15.99951,15.99951,15.12012
3633,-42.006016,60.317802,56.25703,-0.004882813,0.01660156,0.9931641,15.99951,15.99951,15.12012
3635,-7.22128,2.451787,75.181763,0.01806641,-0.002441406,1.020996,15.99951,15.99951,15.1123
3637,24.345484,4.750338,111.30732,0.006347656,0.008789063,1.008789,15.99951,15.99951,15.1123
3639,15.304517,-2.221932,150.976471,0.002441406,-0.002441406,0.9970703,15.99951,15.99951,15.1123
3641,35.493454,52.770893,70.105797,-0.04052734,0.004882813,0.9853516,15.99951,15.99951,15.1123
3643,-22.104397,8.657874,-15.132126,-0.01318359,0.008789063,1.004883,15.99951,15.99951,15.10449
3645,-53.192295,-13.867923,20.188938,-0.01318359,-0.002441406,0.9931641,15.99951,15.99951,15.10449
3647,-51.640774,-12.776112,66.638817,0.02197266,0.000976563,0.9892578,15.99951,15.99951,15.10449
3649,19.154589,-11.090508,55.75901,-0.01708984,0.000976563,1.024902,15.99951,15.99951,15.10449
3651,7.240435,-2.298551,114.908386,-0.01318359,0.02832031,0.9697266,15.99951,15.99951,15.10449
3653,23.062126,1.225894,133.986359,-0.008789063,0.02050781,0.9575195,15.99951,15.99951,15.10449
3656,-51.085289,35.244446,74.607124,-0.01708984,-0.01416016,0.9814453,15.99951,15.99951,15.10449
3658,-27.582609,-25.552223,40.531113,0.006347656,-0.002441406,0.9775391,15.99951,15.99951,15.10449
3660,-27.314445,48.039711,56.42942,-0.01318359,0.004882813,1.028809,15.99951,15.99951,15.10449
3662,35.30191,23.770845,107.361473,-0.03662109,0.000976563,1.008789,15.99951,15.99951,15.10449
3664,19.786692,-20.706112,119.294785,-0.02490234,0.01269531,0.9892578,15.99951,15.99951,15.11475
3666,21.95116,-1.398285,135.442108,-0.01708984,0.004882813,1.008789,15.99951,15.99951,15.11475
3668,1.264203,31.547609,111.441399,0.01806641,0.01269531,1.024902,15.99951,15.99951,15.11475
3670,5.229203,-22.027779,-2.470942,-0.008789063,0.01660156,1.000977,15.99951,15.99951,15.10449
3672,-40.013939,-2.509251,34.516571,-0.000976563,0.004882813,0.9931641,15.99951,15.99951,15.10449
3674,-41.699543,-14.978889,110.636909,-0.01708984,0.01660156,1.004883,15.99951,15.99951,15.10449
3676,10.611643,-29.153286,124.753845,-0.02880859,0.01660156,1.024902,15.99951,15.99951,15.10449
3678,-0.517174,-14.768188,107.035851,0.006347656,0.02441406,1.01709,15.99951,15.99951,15.10938
3680,44.840893,3.352053,100.58075,-0.04052734,0.004882813,1.024902,15.99951,15.99951,15.10938
3682,-3.026425,18.905581,12.718648,0.02587891,0.004882813,0.9853516,15.99951,15.99951,15.10938
3684,-33.46307,-1.091812,31.739155,-0.008789063,-0.01025391,0.9775391,15.99951,15.99951,15.1123
3686,44.515266,36.183022,156.914398,-0.03662109,-0.002441406,1.004883,15.99951,15.99951,15.1123
3689,6.206087,4.826957,75.334999,0.002441406,0.01660156,0.9931641,15.99951,15.99951,15.1123
3691,-5.84215,-7.451135,112.992928,0.01025391,0.02832031,0.9853516,15.99951,15.99951,15.10938
3693,45.87524,23.655918,156.914398,-0.01318359,0.01660156,1.000977,15.99951,15.99951,15.10938
3695,-27.371908,12.086546,24.556185,-0.008789063,0.01269531,1.004883,15.99951,15.99951,15.10938
3697,-25.571377,-8.88773,28.406256,-0.01708984,-0.01025391,1.008789,15.99951,15.99951,15.10938
3699,-79.242538,8.006618,71.120995,-0.004882813,0.03222656,1.000977,15.99951,15.99951,15.11768
3701,-15.706763,32.926739,83.284157,0.02197266,0.01660156,1.01709,15.99951,15.99951,15.11768
3703,24.709421,-22.353407,131.783569,0.01806641,0.01660156,1.000977,15.99951,15.99951,15.11768
3705,-6.531715,-17.23913,96.290123,-0.008789063,0.01269531,0.9892578,15.99951,15.99951,15.10449
3707,-1.340821,24.422102,65.106453,0.03369141,0.004882813,0.9892578,15.99951,15.99951,15.10449
3709,0.938575,14.346787,17.143358,-0.03271484,0.004882813,1.020996,15.99951,15.99951,15.10449
3711,-12.60372,15.342826,63.746475,0.02197266,0.02832031,1.020996,15.99951,15.99951,15.10449
3713,-24.345484,-5.918768,77.461159,-0.01708984,0.008789063,0.9892578,15.99951,15.99951,15.10449
3715,10.669106,-46.967052,101.653404,-0.01708984,0.000976563,0.9775391,15.99951,15.99951,15.10449
3717,-9.309131,-36.834274,108.83638,-0.004882813,-0.01416016,1.000977,15.99951,15.99951,15.10449
3719,11.875846,17.296595,123.164009,-0.004882813,-0.006347656,0.9970703,15.99951,15.99951,15.1123
3722,-5.516522,22.046932,46.718044,-0.02099609,0.01269531,0.9853516,15.99951,15.99951,15.1123
3724,-37.006668,-9.749686,4.099082,-0.01708984,0.000976563,1.020996,15.99951,15.99951,15.1123
3726,-51.449226,5.746377,70.929443,-0.03271484,0.01269531,0.9853516,15.99951,15.99951,15.11475
3728,15.955773,-1.41744,74.87529,0.02587891,0.01269531,1.000977,15.99951,15.99951,15.11475
3730,-0.517174,-11.990773,79.855484,0.006347656,0.008789063,1.008789,15.99951,15.99951,15.11475
3732,23.540991,-12.297247,143.716888,-0.02880859,0.008789063,0.9814453,15.99951,15.99951,15.11475
3734,9.730532,14.90227,80.679131,0.002441406,0.03613281,0.9892578,15.99951,15.99951,15.12012
3736,5.267512,-31.164516,10.592488,-0.01318359,0.02050781,1.008789,15.99951,15.99951,15.12012
3738,-40.128864,-12.642029,27.9657,-0.01708984,0.01269531,0.9970703,15.99951,15.99951,15.12012
3740,12.871884,30.953817,112.341667,0.01025391,0.02050781,1.024902,15.99951,15.99951,15.11475
3742,14.595798,-16.56872,76.771599,0.02197266,0.01660156,0.9775391,15.99951,15.99951,15.11475
3744,0.632101,-19.135435,105.675873,-0.02490234,0.01660156,1.020996,15.99951,15.99951,15.11475
3746,-5.037657,-10.01785,60.969059,-0.02490234,0.02050781,1.004883,15.99951,15.99951,15.1123
3748,36.815121,7.163816,69.090607,-0.02490234,0.03222656,0.9931641,15.99951,15.99951,15.1123
3750,10.535025,7.604372,56.54435,-0.004882813,-0.01025391,1.024902,15.99951,15.99951,15.1123
3753,0.268164,-16.166473,20.169783,-0.000976563,0.004882813,0.9970703,15.99951,15.99951,15.1123
3756,-4.520483,24.134783,49.035751,-0.008789063,0.01269531,0.9853516,15.99951,15.99951,15.10449
3758,4.501328,14.327633,82.288116,-0.01318359,0.000976563,0.9814453,15.99951,15.99951,15.10449
3760,4.328937,-7.087198,95.33239,0.002441406,0.000976563,0.9814453,15.99951,15.99951,15.10449
3762,17.009275,-7.163816,86.904373,-0.01708984,0.03222656,1.008789,15.99951,15.99951,15.11768
3764,-14.059469,-16.913502,119.697029,-0.000976563,0.000976563,0.9970703,15.99951,15.99951,15.11768
3766,-31.049589,-0.153237,108.108505,-0.000976563,0.02050781,0.9931641,15.99951,15.99951,15.11768
3768,-14.308478,-43.787392,14.863961,-0.000976563,0.02832031,1.000977,15.99951,15.99951,15.11768
3770,-20.648647,-2.758261,76.407661,-0.03271484,0.01660156,1.008789,15.99951,15.99951,15.10693
3772,28.923429,21.759613,109.602562,-0.01708984,0.02441406,1.008789,15.99951,15.99951,15.10693
3774,47.484226,9.538985,110.407051,-0.01318359,0.000976563,1.004883,15.99951,15.99951,15.10693
3776,1.647295,-9.117584,54.379879,-0.02880859,0.02441406,0.9853516,15.99951,15.99951,15.10693
3778,2.260242,-52.043018,58.325726,0.002441406,0.03613281,1.000977,15.99951,15.99951,15.10693
3780,-14.710725,15.132126,128.757156,-0.004882813,0.02050781,0.9931641,15.99951,15.99951,15.10693
